zone_id	image_id	volume	folio_sort_key	folio_label	folio_norm	class_id	class_name	abs_x	abs_y	abs_w	abs_h	url_image_full	image_filename	image_width_px	image_height_px
96	65	JJ096	65	32r	32r	2	AF	0	91	4102	1822	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v08h9cmt093l/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v08h9cmt093l/full/1200,/0/default.jpg	4104	6637
97	65	JJ096	65	32r	32r	1	AI	0	1917	4097	4564	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v08h9cmt093l/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v08h9cmt093l/full/1200,/0/default.jpg	4104	6637
98	66	JJ096	66	32v	32v	2	AF	158	135	3826	2027	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyp40crlw3ah/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyp40crlw3ah/full/1200,/0/default.jpg	3984	6645
99	66	JJ096	66	32v	32v	0	AC	134	1988	3850	2242	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyp40crlw3ah/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyp40crlw3ah/full/1200,/0/default.jpg	3984	6645
100	66	JJ096	66	32v	32v	1	AI	146	4215	3839	2262	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyp40crlw3ah/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyp40crlw3ah/full/1200,/0/default.jpg	3984	6645
101	67	JJ096	67	33r	33r	3	AM	0	112	4104	6372	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vex1aymbl8cu/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vex1aymbl8cu/full/1200,/0/default.jpg	4104	6637
102	68	JJ096	68	33v	33v	3	AM	156	154	3828	6338	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpm6bf7lisj8/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpm6bf7lisj8/full/1200,/0/default.jpg	3984	6645
103	69	JJ096	69	34r	34r	2	AF	0	32	4100	769	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxkko6gsgy7e/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxkko6gsgy7e/full/1200,/0/default.jpg	4104	6637
104	69	JJ096	69	34r	34r	0	AC	0	771	4104	5714	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxkko6gsgy7e/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxkko6gsgy7e/full/1200,/0/default.jpg	4104	6637
105	70	JJ096	70	34v	34v	0	AC	136	142	3847	6414	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0hcmtyu6sks/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0hcmtyu6sks/full/1200,/0/default.jpg	3984	6645
106	71	JJ096	71	35r	35r	0	AC	0	55	4103	4503	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzw76hqy1zvl/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzw76hqy1zvl/full/1200,/0/default.jpg	4104	6637
107	71	JJ096	71	35r	35r	1	AI	0	4423	4104	2064	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzw76hqy1zvl/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzw76hqy1zvl/full/1200,/0/default.jpg	4104	6637
108	72	JJ096	72	35v	35v	2	AF	154	142	3831	2320	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjks0d8zlnz3/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjks0d8zlnz3/full/1200,/0/default.jpg	3984	6645
109	72	JJ096	72	35v	35v	1	AI	136	2443	3848	4067	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjks0d8zlnz3/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjks0d8zlnz3/full/1200,/0/default.jpg	3984	6645
110	73	JJ096	73	36r	36r	2	AF	4	105	4100	959	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0mxyh3r1vqy/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0mxyh3r1vqy/full/1200,/0/default.jpg	4104	6637
111	73	JJ096	73	36r	36r	0	AC	0	1012	4104	3473	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0mxyh3r1vqy/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0mxyh3r1vqy/full/1200,/0/default.jpg	4104	6637
112	73	JJ096	73	36r	36r	1	AI	0	4454	4102	2075	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0mxyh3r1vqy/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0mxyh3r1vqy/full/1200,/0/default.jpg	4104	6637
113	74	JJ096	74	36v	36v	2	AF	0	115	3883	2467	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3wguvhtr3cc/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3wguvhtr3cc/full/1200,/0/default.jpg	3888	6613
114	74	JJ096	74	36v	36v	1	AI	0	2515	3885	4080	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3wguvhtr3cc/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3wguvhtr3cc/full/1200,/0/default.jpg	3888	6613
115	75	JJ096	75	37r	37r	2	AF	0	18	4099	821	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvdq4cbrcfry/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvdq4cbrcfry/full/1200,/0/default.jpg	4104	6589
116	75	JJ096	75	37r	37r	0	AC	0	848	4098	4091	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvdq4cbrcfry/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvdq4cbrcfry/full/1200,/0/default.jpg	4104	6589
117	75	JJ096	75	37r	37r	1	AI	0	4845	4098	1593	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvdq4cbrcfry/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvdq4cbrcfry/full/1200,/0/default.jpg	4104	6589
118	76	JJ096	76	37v	37v	2	AF	0	104	3885	3979	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdqfghhc7ff4/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdqfghhc7ff4/full/1200,/0/default.jpg	3888	6613
119	76	JJ096	76	37v	37v	1	AI	0	4014	3888	2507	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdqfghhc7ff4/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdqfghhc7ff4/full/1200,/0/default.jpg	3888	6613
120	77	JJ096	77	38r	38r	2	AF	0	28	4090	4154	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vv9zd3rgg3bt/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vv9zd3rgg3bt/full/1200,/0/default.jpg	4104	6589
121	77	JJ096	77	38r	38r	1	AI	0	4109	4089	2367	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vv9zd3rgg3bt/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vv9zd3rgg3bt/full/1200,/0/default.jpg	4104	6589
122	78	JJ096	78	38v	38v	2	AF	1	33	1197	1312	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtg657ilzhyp/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtg657ilzhyp/full/1200,/0/default.jpg	1200	2020
123	78	JJ096	78	38v	38v	0	AC	0	1322	1197	666	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtg657ilzhyp/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtg657ilzhyp/full/1200,/0/default.jpg	1200	2020
124	79	JJ096	79	39r	39r	1	AI	0	55	3970	6388	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwe6dret7ioh/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwe6dret7ioh/full/1200,/0/default.jpg	3970	6522
125	80	JJ096	80	39v	39v	2	AF	11	133	3910	6405	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vh1k8i0cuu6a/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vh1k8i0cuu6a/full/1200,/0/default.jpg	3928	6613
126	81	JJ096	81	40r	40r	0	AC	0	63	4094	2999	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0bijwh1v7y9/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0bijwh1v7y9/full/1200,/0/default.jpg	4104	6589
127	81	JJ096	81	40r	40r	0	AC	0	3054	4093	2543	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0bijwh1v7y9/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0bijwh1v7y9/full/1200,/0/default.jpg	4104	6589
128	81	JJ096	81	40r	40r	1	AI	0	5596	4096	863	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0bijwh1v7y9/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0bijwh1v7y9/full/1200,/0/default.jpg	4104	6589
129	82	JJ096	82	40v	40v	2	AF	18	146	3906	2867	https://iiif.irht.cnrs.fr/iiif/ark:/63955/veb1s58buptw/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/veb1s58buptw/full/1200,/0/default.jpg	3928	6613
130	82	JJ096	82	40v	40v	1	AI	103	3009	3821	3511	https://iiif.irht.cnrs.fr/iiif/ark:/63955/veb1s58buptw/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/veb1s58buptw/full/1200,/0/default.jpg	3928	6613
131	83	JJ096	83	41r	41r	2	AF	0	81	4090	1213	https://iiif.irht.cnrs.fr/iiif/ark:/63955/va2eae84ki5w/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/va2eae84ki5w/full/1200,/0/default.jpg	4104	6589
132	83	JJ096	83	41r	41r	0	AC	0	1282	4091	3002	https://iiif.irht.cnrs.fr/iiif/ark:/63955/va2eae84ki5w/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/va2eae84ki5w/full/1200,/0/default.jpg	4104	6589
133	83	JJ096	83	41r	41r	1	AI	0	4222	4086	2286	https://iiif.irht.cnrs.fr/iiif/ark:/63955/va2eae84ki5w/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/va2eae84ki5w/full/1200,/0/default.jpg	4104	6589
134	84	JJ096	84	41v	41v	2	AF	134	143	3794	713	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0ptiqoqoy40/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0ptiqoqoy40/full/1200,/0/default.jpg	3928	6581
135	84	JJ096	84	41v	41v	0	AC	143	835	3783	1898	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0ptiqoqoy40/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0ptiqoqoy40/full/1200,/0/default.jpg	3928	6581
136	84	JJ096	84	41v	41v	0	AC	141	2710	3780	2397	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0ptiqoqoy40/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0ptiqoqoy40/full/1200,/0/default.jpg	3928	6581
137	84	JJ096	84	41v	41v	1	AI	95	5101	3820	1371	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0ptiqoqoy40/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0ptiqoqoy40/full/1200,/0/default.jpg	3928	6581
138	85	JJ096	85	42r	42r	2	AF	50	63	3776	2732	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzx5880x1w74/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzx5880x1w74/full/1200,/0/default.jpg	4024	2795
139	86	JJ096	86	42v	42v	4	NIA	6	0	2038	2047	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vaiiim31sz2h/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vaiiim31sz2h/full/1200,/0/default.jpg	2048	2048
140	87	JJ096	87	43r	43r	0	AC	0	46	4032	2699	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsl8hbxffxed/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsl8hbxffxed/full/1200,/0/default.jpg	4032	6565
141	87	JJ096	87	43r	43r	0	AC	0	2756	4032	3699	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsl8hbxffxed/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsl8hbxffxed/full/1200,/0/default.jpg	4032	6565
142	88	JJ096	88	43v	43v	0	AC	0	113	3848	1839	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3ml4kn0sraa/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3ml4kn0sraa/full/1200,/0/default.jpg	3848	6605
143	88	JJ096	88	43v	43v	0	AC	0	1880	3847	4637	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3ml4kn0sraa/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3ml4kn0sraa/full/1200,/0/default.jpg	3848	6605
144	89	JJ096	89	44r	44r	0	AC	0	52	4030	2012	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vatxduqdx76i/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vatxduqdx76i/full/1200,/0/default.jpg	4032	6565
145	89	JJ096	89	44r	44r	0	AC	0	2027	4032	1890	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vatxduqdx76i/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vatxduqdx76i/full/1200,/0/default.jpg	4032	6565
146	89	JJ096	89	44r	44r	0	AC	0	3897	4032	2557	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vatxduqdx76i/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vatxduqdx76i/full/1200,/0/default.jpg	4032	6565
147	90	JJ096	90	44v	44v	0	AC	3	139	3845	4516	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgntd29bhmf4/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgntd29bhmf4/full/1200,/0/default.jpg	3848	6605
148	90	JJ096	90	44v	44v	1	AI	0	4510	3846	2022	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgntd29bhmf4/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgntd29bhmf4/full/1200,/0/default.jpg	3848	6605
149	91	JJ096	91	45r	45r	2	AF	0	32	4032	1541	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8jowjhourzn/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8jowjhourzn/full/1200,/0/default.jpg	4032	6565
150	91	JJ096	91	45r	45r	0	AC	0	1557	4032	2611	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8jowjhourzn/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8jowjhourzn/full/1200,/0/default.jpg	4032	6565
151	91	JJ096	91	45r	45r	1	AI	0	4173	4032	2312	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8jowjhourzn/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8jowjhourzn/full/1200,/0/default.jpg	4032	6565
152	92	JJ096	92	45v	45v	2	AF	13	52	3915	1585	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpcifqfnwy3j/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpcifqfnwy3j/full/1200,/0/default.jpg	3928	6621
153	92	JJ096	92	45v	45v	0	AC	11	1579	3917	2215	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpcifqfnwy3j/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpcifqfnwy3j/full/1200,/0/default.jpg	3928	6621
154	92	JJ096	92	45v	45v	1	AI	3	3789	3925	2744	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpcifqfnwy3j/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpcifqfnwy3j/full/1200,/0/default.jpg	3928	6621
155	93	JJ096	93	46r	46r	2	AF	0	10	4044	1088	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrhm1t3n87ws/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrhm1t3n87ws/full/1200,/0/default.jpg	4048	6597
156	93	JJ096	93	46r	46r	0	AC	0	1062	4043	3235	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrhm1t3n87ws/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrhm1t3n87ws/full/1200,/0/default.jpg	4048	6597
157	93	JJ096	93	46r	46r	1	AI	0	4308	4043	2168	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrhm1t3n87ws/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrhm1t3n87ws/full/1200,/0/default.jpg	4048	6597
158	94	JJ096	94	46v	46v	2	AF	42	122	3885	2045	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvsbch64gtut/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvsbch64gtut/full/1200,/0/default.jpg	3928	6621
159	94	JJ096	94	46v	46v	1	AI	6	2149	3921	4392	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvsbch64gtut/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvsbch64gtut/full/1200,/0/default.jpg	3928	6621
160	95	JJ096	95	47r	47r	2	AF	0	12	4042	6495	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc9jrxfp1zhi/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc9jrxfp1zhi/full/1200,/0/default.jpg	4048	6597
161	96	JJ096	96	47v	47v	0	AC	1	136	3927	2573	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlico6kw2dsv/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlico6kw2dsv/full/1200,/0/default.jpg	3928	6621
162	96	JJ096	96	47v	47v	1	AI	13	2681	3915	3875	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlico6kw2dsv/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlico6kw2dsv/full/1200,/0/default.jpg	3928	6621
163	97	JJ096	97	48r	48r	2	AF	3	50	4119	2642	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp5cv9tp4m1e/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp5cv9tp4m1e/full/1200,/0/default.jpg	4136	6597
164	97	JJ096	97	48r	48r	1	AI	1	2674	4112	3800	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp5cv9tp4m1e/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp5cv9tp4m1e/full/1200,/0/default.jpg	4136	6597
165	98	JJ096	98	48v	48v	3	AM	165	132	3787	6430	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5sblicl0v7i/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5sblicl0v7i/full/1200,/0/default.jpg	3952	6621
166	99	JJ096	99	49r	49r	2	AF	2	85	4126	3877	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7wossq5kmvp/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7wossq5kmvp/full/1200,/0/default.jpg	4136	6597
167	99	JJ096	99	49r	49r	1	AI	0	3941	4125	2484	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7wossq5kmvp/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7wossq5kmvp/full/1200,/0/default.jpg	4136	6597
168	100	JJ096	100	49v	49v	2	AF	176	76	3776	2583	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzqzsf3ehhka/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzqzsf3ehhka/full/1200,/0/default.jpg	3952	6621
169	100	JJ096	100	49v	49v	0	AC	157	2657	3794	2411	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzqzsf3ehhka/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzqzsf3ehhka/full/1200,/0/default.jpg	3952	6621
170	100	JJ096	100	49v	49v	1	AI	150	5051	3797	1434	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzqzsf3ehhka/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzqzsf3ehhka/full/1200,/0/default.jpg	3952	6621
171	101	JJ096	101	50r	50r	2	AF	0	84	4042	1648	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vt6s5ss0zb8v/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vt6s5ss0zb8v/full/1200,/0/default.jpg	4048	6597
172	101	JJ096	101	50r	50r	1	AI	0	1725	4037	4749	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vt6s5ss0zb8v/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vt6s5ss0zb8v/full/1200,/0/default.jpg	4048	6597
173	102	JJ096	102	50v	50v	3	AM	0	137	3784	6369	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vz0oq68c1ybs/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vz0oq68c1ybs/full/1200,/0/default.jpg	3784	6621
174	103	JJ096	103	51r	51r	2	AF	0	95	4037	943	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx481jpj3zca/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx481jpj3zca/full/1200,/0/default.jpg	4048	6597
175	103	JJ096	103	51r	51r	0	AC	0	927	4038	2678	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx481jpj3zca/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx481jpj3zca/full/1200,/0/default.jpg	4048	6597
176	103	JJ096	103	51r	51r	1	AI	0	3524	4039	2905	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx481jpj3zca/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx481jpj3zca/full/1200,/0/default.jpg	4048	6597
177	104	JJ096	104	51v	51v	2	AF	0	106	3843	1232	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsi2kj2wrxvs/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsi2kj2wrxvs/full/1200,/0/default.jpg	3843	6561
178	104	JJ096	104	51v	51v	0	AC	0	1244	3843	5272	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsi2kj2wrxvs/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsi2kj2wrxvs/full/1200,/0/default.jpg	3843	6561
179	105	JJ096	105	52r	52r	0	AC	0	27	4042	5335	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmmzuz1tbtrf/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmmzuz1tbtrf/full/1200,/0/default.jpg	4048	6597
180	105	JJ096	105	52r	52r	1	AI	0	5344	4042	1077	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmmzuz1tbtrf/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmmzuz1tbtrf/full/1200,/0/default.jpg	4048	6597
181	106	JJ096	106	52v	52v	2	AF	1	78	3786	4865	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1syqc2qpci7/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1syqc2qpci7/full/1200,/0/default.jpg	3792	6589
182	106	JJ096	106	52v	52v	1	AI	2	4909	3786	1592	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1syqc2qpci7/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1syqc2qpci7/full/1200,/0/default.jpg	3792	6589
183	107	JJ096	107	53r	53r	2	AF	0	54	4042	1581	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vf2rhyifub1g/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vf2rhyifub1g/full/1200,/0/default.jpg	4048	6597
184	107	JJ096	107	53r	53r	0	AC	0	1625	4042	2724	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vf2rhyifub1g/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vf2rhyifub1g/full/1200,/0/default.jpg	4048	6597
185	107	JJ096	107	53r	53r	1	AI	0	4345	4041	2097	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vf2rhyifub1g/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vf2rhyifub1g/full/1200,/0/default.jpg	4048	6597
186	108	JJ096	108	53v	53v	2	AF	2	58	3850	1610	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vawgbpr4g669/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vawgbpr4g669/full/1200,/0/default.jpg	3856	6589
187	108	JJ096	108	53v	53v	0	AC	0	1659	3850	2449	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vawgbpr4g669/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vawgbpr4g669/full/1200,/0/default.jpg	3856	6589
188	108	JJ096	108	53v	53v	0	AC	7	4115	3843	2381	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vawgbpr4g669/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vawgbpr4g669/full/1200,/0/default.jpg	3856	6589
189	109	JJ096	109	54r	54r	0	AC	0	41	4039	2668	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4xm7nbj5jy8/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4xm7nbj5jy8/full/1200,/0/default.jpg	4048	6597
190	109	JJ096	109	54r	54r	0	AC	0	2702	4041	3769	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4xm7nbj5jy8/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4xm7nbj5jy8/full/1200,/0/default.jpg	4048	6597
