"annotation_id","annotator","created_at","folio_label","folio_sort_key","id","image","image_id","image_path","label","lead_time","register","updated_at","volume"
29192,"1","2026-06-03T14:42:20.719772Z","21v",60,29192,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1213tl5fe02/full/1200,/0/default.jpg",60,"Paris_Archives_Nationales_JJ160_60.jpg","[{""x"":0.26,""y"":3.15,""width"":99.66,""height"":96.66,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1473}]","","JJ160","2026-06-03T14:42:20.719772Z","JJ160"
29193,"1","2026-06-03T14:42:20.719772Z","22r",61,29193,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2fkuluo3fz3/full/1200,/0/default.jpg",61,"Paris_Archives_Nationales_JJ160_61.jpg","[{""x"":0.005,""y"":3.935,""width"":89.63,""height"":93.65,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1370}]","","JJ160","2026-06-03T14:42:20.719772Z","JJ160"
29194,"1","2026-06-03T14:42:20.719772Z","22v",62,29194,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vojx5z2hrxjt/full/1200,/0/default.jpg",62,"Paris_Archives_Nationales_JJ160_62.jpg","[{""x"":3.76,""y"":32.47,""width"":90.78,""height"":4.7,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1473},{""x"":0.84,""y"":36.335,""width"":99.1,""height"":63.49,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1473},{""x"":0.285,""y"":2.095,""width"":99.71,""height"":31.05,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1473}]","","JJ160","2026-06-03T14:42:20.719772Z","JJ160"
29195,"1","2026-06-03T14:42:20.719772Z","23r",63,29195,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vymnjr2ys408/full/1200,/0/default.jpg",63,"Paris_Archives_Nationales_JJ160_63.jpg","[{""x"":-0.005,""y"":2.615,""width"":87.99,""height"":95.25,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1370}]","","JJ160","2026-06-03T14:42:20.719772Z","JJ160"
29196,"1","2026-06-03T14:42:20.719772Z","23v",64,29196,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vovtjjwyj0n2/full/1200,/0/default.jpg",64,"Paris_Archives_Nationales_JJ160_64.jpg","[{""x"":0.155,""y"":2.175,""width"":99.83,""height"":97.37,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1473}]","","JJ160","2026-06-03T14:42:20.719772Z","JJ160"
29197,"1","2026-06-03T14:42:20.719772Z","24r",65,29197,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxt20btxunvg/full/1200,/0/default.jpg",65,"Paris_Archives_Nationales_JJ160_65.jpg","[{""x"":-0.005,""y"":2.265,""width"":87.91,""height"":95.07,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1370}]","","JJ160","2026-06-03T14:42:20.719772Z","JJ160"
29198,"1","2026-06-03T14:42:20.719772Z","24v",66,29198,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vaf8dd1ie979/full/1200,/0/default.jpg",66,"Paris_Archives_Nationales_JJ160_66.jpg","[{""x"":0.135,""y"":2.295,""width"":99.73,""height"":97.41,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1473}]","","JJ160","2026-06-03T14:42:20.719772Z","JJ160"
29199,"1","2026-06-03T14:42:20.719772Z","25r",67,29199,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2qszoczbfx4/full/1200,/0/default.jpg",67,"Paris_Archives_Nationales_JJ160_67.jpg","[{""x"":-0.005,""y"":3.015,""width"":90.29,""height"":94.67,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1370}]","","JJ160","2026-06-03T14:42:20.719772Z","JJ160"
29200,"1","2026-06-03T14:42:20.719772Z","25v",68,29200,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhxfbv9yqq96/full/1200,/0/default.jpg",68,"Paris_Archives_Nationales_JJ160_68.jpg","[{""x"":0.515,""y"":2.735,""width"":99.49,""height"":97.01,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1473}]","","JJ160","2026-06-03T14:42:20.719772Z","JJ160"
29201,"1","2026-06-03T14:42:20.719772Z","26r",69,29201,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vznk05yac7c2/full/1200,/0/default.jpg",69,"Paris_Archives_Nationales_JJ160_69.jpg","[{""x"":0.0,""y"":2.605,""width"":87.12,""height"":94.95,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1370}]","","JJ160","2026-06-03T14:42:20.719772Z","JJ160"
29202,"1","2026-06-03T14:42:20.719772Z","26v",70,29202,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0cqcb2r9797/full/1200,/0/default.jpg",70,"Paris_Archives_Nationales_JJ160_70.jpg","[{""x"":0.155,""y"":1.395,""width"":99.85,""height"":49.89,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1473},{""x"":0.485,""y"":51.49,""width"":99.45,""height"":48.28,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1473}]","","JJ160","2026-06-03T14:42:20.719772Z","JJ160"
29203,"1","2026-06-03T14:42:20.719772Z","27r",71,29203,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmk2wjtnsznf/full/1200,/0/default.jpg",71,"Paris_Archives_Nationales_JJ160_71.jpg","[{""x"":-0.005,""y"":2.63,""width"":90.05,""height"":95.0,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1370}]","","JJ160","2026-06-03T14:42:20.719772Z","JJ160"
29204,"1","2026-06-03T14:42:20.719772Z","27v",72,29204,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjoliyxpazpm/full/1200,/0/default.jpg",72,"Paris_Archives_Nationales_JJ160_72.jpg","[{""x"":0.07,""y"":2.26,""width"":99.88,""height"":97.44,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1473}]","","JJ160","2026-06-03T14:42:20.719772Z","JJ160"
29205,"1","2026-06-03T14:42:20.719772Z","28r",73,29205,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq2ytt802fnn/full/1200,/0/default.jpg",73,"Paris_Archives_Nationales_JJ160_73.jpg","[{""x"":0.005,""y"":2.155,""width"":86.55,""height"":95.27,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1370}]","","JJ160","2026-06-03T14:42:20.719772Z","JJ160"
29206,"1","2026-06-03T14:42:20.719772Z","28v",74,29206,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhj6b7zaufui/full/1200,/0/default.jpg",74,"Paris_Archives_Nationales_JJ160_74.jpg","[{""x"":-0.005,""y"":2.385,""width"":99.97,""height"":97.45,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1473}]","","JJ160","2026-06-03T14:42:20.719772Z","JJ160"
29207,"1","2026-06-03T14:42:20.719772Z","29r",75,29207,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0cgx2rxseou/full/1200,/0/default.jpg",75,"Paris_Archives_Nationales_JJ160_75.jpg","[{""x"":0.0,""y"":2.745,""width"":88.5,""height"":94.73,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1370}]","","JJ160","2026-06-03T14:42:20.719772Z","JJ160"
29208,"1","2026-06-03T14:42:20.719772Z","29v",76,29208,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdholhr15ejp/full/1200,/0/default.jpg",76,"Paris_Archives_Nationales_JJ160_76.jpg","[{""x"":0.205,""y"":1.845,""width"":99.79,""height"":97.97,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1473}]","","JJ160","2026-06-03T14:42:20.719772Z","JJ160"
29209,"1","2026-06-03T14:42:20.719772Z","30r",77,29209,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vluwk5rzz9zc/full/1200,/0/default.jpg",77,"Paris_Archives_Nationales_JJ160_77.jpg","[{""x"":-0.005,""y"":2.455,""width"":86.97,""height"":95.17,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1370}]","","JJ160","2026-06-03T14:42:20.719772Z","JJ160"
29210,"1","2026-06-03T14:42:20.719772Z","30v",78,29210,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqxfiv7xj2b0/full/1200,/0/default.jpg",78,"Paris_Archives_Nationales_JJ160_78.jpg","[{""x"":0.43,""y"":2.54,""width"":99.56,""height"":97.3,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1473}]","","JJ160","2026-06-03T14:42:20.719772Z","JJ160"
29211,"1","2026-06-03T14:42:20.719772Z","31r",79,29211,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqxiiyoxhdib/full/1200,/0/default.jpg",79,"Paris_Archives_Nationales_JJ160_79.jpg","[{""x"":0.005,""y"":3.895,""width"":88.13,""height"":93.71,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1370}]","","JJ160","2026-06-03T14:42:20.719772Z","JJ160"
29212,"1","2026-06-03T14:42:20.719772Z","31v",80,29212,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v92h02ha2t1z/full/1200,/0/default.jpg",80,"Paris_Archives_Nationales_JJ160_80.jpg","[{""x"":0.095,""y"":3.1,""width"":99.87,""height"":96.64,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1473}]",2.105,"JJ160","2026-06-05T08:43:05.985631Z","JJ160"
29213,"1","2026-06-03T14:42:20.720767Z","32r",81,29213,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8kugheisf9q/full/1200,/0/default.jpg",81,"Paris_Archives_Nationales_JJ160_81.jpg","[{""x"":0.0,""y"":2.96,""width"":86.0,""height"":94.66,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1370}]","","JJ160","2026-06-03T14:42:20.720767Z","JJ160"
29214,"1","2026-06-03T14:42:20.720767Z","32v",82,29214,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vysomp6z7i9a/full/1200,/0/default.jpg",82,"Paris_Archives_Nationales_JJ160_82.jpg","[{""x"":0.135,""y"":1.73,""width"":99.83,""height"":98.14,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1473}]","","JJ160","2026-06-03T14:42:20.720767Z","JJ160"
29215,"1","2026-06-03T14:42:20.720767Z","33r",83,29215,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzadglfamfj6/full/1200,/0/default.jpg",83,"Paris_Archives_Nationales_JJ160_83.jpg","[{""x"":0.0,""y"":3.325,""width"":87.24,""height"":94.47,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1370}]","","JJ160","2026-06-03T14:42:20.720767Z","JJ160"
29216,"1","2026-06-03T14:42:20.720767Z","33v",84,29216,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vazooih3s71k/full/1200,/0/default.jpg",84,"Paris_Archives_Nationales_JJ160_84.jpg","[{""x"":1.075,""y"":2.935,""width"":98.93,""height"":96.93,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1451}]","","JJ160","2026-06-03T14:42:20.720767Z","JJ160"
29217,"1","2026-06-03T14:42:20.720767Z","34r",85,29217,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvoa1nikxtj7/full/1200,/0/default.jpg",85,"Paris_Archives_Nationales_JJ160_85.jpg","[{""x"":-0.005,""y"":3.0,""width"":85.87,""height"":94.42,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1370}]","","JJ160","2026-06-03T14:42:20.720767Z","JJ160"
29218,"1","2026-06-03T14:42:20.720767Z","34v",86,29218,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6zsmae1tlbt/full/1200,/0/default.jpg",86,"Paris_Archives_Nationales_JJ160_86.jpg","[{""x"":0.905,""y"":3.31,""width"":99.05,""height"":96.16,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1451}]","","JJ160","2026-06-03T14:42:20.720767Z","JJ160"
29219,"1","2026-06-03T14:42:20.720767Z","35r",87,29219,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v90cr34y5put/full/1200,/0/default.jpg",87,"Paris_Archives_Nationales_JJ160_87.jpg","[{""x"":0.0,""y"":31.4,""width"":88.26,""height"":65.96,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1370},{""x"":0.015,""y"":2.32,""width"":95.09,""height"":29.14,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1370}]","","JJ160","2026-06-03T14:42:20.720767Z","JJ160"
29220,"1","2026-06-03T14:42:20.720767Z","35v",88,29220,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0whigeczliz/full/1200,/0/default.jpg",88,"Paris_Archives_Nationales_JJ160_88.jpg","[{""x"":0.12,""y"":2.965,""width"":99.84,""height"":96.83,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1451}]","","JJ160","2026-06-03T14:42:20.720767Z","JJ160"
29221,"1","2026-06-03T14:42:20.720767Z","36r",89,29221,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/ve4at63eixoi/full/1200,/0/default.jpg",89,"Paris_Archives_Nationales_JJ160_89.jpg","[{""x"":0.005,""y"":38.365,""width"":86.57,""height"":59.11,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1370},{""x"":-0.005,""y"":1.78,""width"":87.29,""height"":36.46,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1370}]","","JJ160","2026-06-03T14:42:20.720767Z","JJ160"
29222,"1","2026-06-03T14:42:20.720767Z","36v",90,29222,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9fleer38l44/full/1200,/0/default.jpg",90,"Paris_Archives_Nationales_JJ160_90.jpg","[{""x"":0.105,""y"":74.395,""width"":99.87,""height"":25.29,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1451},{""x"":0.52,""y"":1.865,""width"":99.46,""height"":72.73,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1451}]","","JJ160","2026-06-03T14:42:20.720767Z","JJ160"
29223,"1","2026-06-03T14:42:20.720767Z","37r",91,29223,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2mlgyl2hlgm/full/1200,/0/default.jpg",91,"Paris_Archives_Nationales_JJ160_91.jpg","[{""x"":0.0,""y"":2.895,""width"":88.24,""height"":95.05,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1370}]","","JJ160","2026-06-03T14:42:20.720767Z","JJ160"
29224,"1","2026-06-03T14:42:20.720767Z","37v",92,29224,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vv9szoawct5s/full/1200,/0/default.jpg",92,"Paris_Archives_Nationales_JJ160_92.jpg","[{""x"":0.205,""y"":1.99,""width"":99.79,""height"":97.74,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1451}]","","JJ160","2026-06-03T14:42:20.720767Z","JJ160"
29225,"1","2026-06-03T14:42:20.720767Z","38r",93,29225,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vej66nfrrjte/full/1200,/0/default.jpg",93,"Paris_Archives_Nationales_JJ160_93.jpg","[{""x"":0.005,""y"":3.835,""width"":86.29,""height"":94.43,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1370}]","","JJ160","2026-06-03T14:42:20.720767Z","JJ160"
29226,"1","2026-06-03T14:42:20.720767Z","38v",94,29226,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5acqcubsg62/full/1200,/0/default.jpg",94,"Paris_Archives_Nationales_JJ160_94.jpg","[{""x"":0.74,""y"":1.94,""width"":99.18,""height"":44.28,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1451},{""x"":0.93,""y"":46.15,""width"":99.0,""height"":53.7,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1451}]","","JJ160","2026-06-03T14:42:20.720767Z","JJ160"
29227,"1","2026-06-03T14:42:20.725767Z","39r",95,29227,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v95qk13d7vsq/full/1200,/0/default.jpg",95,"Paris_Archives_Nationales_JJ160_95.jpg","[{""x"":0.0,""y"":3.49,""width"":88.78,""height"":45.74,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1370},{""x"":0.005,""y"":49.19,""width"":85.59,""height"":48.1,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1370}]","","JJ160","2026-06-03T14:42:20.725767Z","JJ160"
29228,"1","2026-06-03T14:42:20.725767Z","39v",96,29228,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2yehq51jj6u/full/1200,/0/default.jpg",96,"Paris_Archives_Nationales_JJ160_96.jpg","[{""x"":0.0,""y"":2.52,""width"":100.0,""height"":97.36,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1451}]","","JJ160","2026-06-03T14:42:20.725767Z","JJ160"
29229,"1","2026-06-03T14:42:20.726735Z","40r",97,29229,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwx6q8z7e1hk/full/1200,/0/default.jpg",97,"Paris_Archives_Nationales_JJ160_97.jpg","[{""x"":-0.005,""y"":3.67,""width"":85.89,""height"":94.58,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1370}]",7.399,"JJ160","2026-06-05T08:43:25.937112Z","JJ160"
29230,"1","2026-06-03T14:42:20.726735Z","40v",98,29230,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vs2mvgtr8kt7/full/1200,/0/default.jpg",98,"Paris_Archives_Nationales_JJ160_98.jpg","[{""x"":0.44,""y"":1.585,""width"":99.5,""height"":29.01,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1451},{""x"":-0.005,""y"":30.535,""width"":99.95,""height"":6.41,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1451},{""x"":0.0,""y"":36.685,""width"":99.92,""height"":63.13,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1451}]","","JJ160","2026-06-03T14:42:20.726735Z","JJ160"
29231,"1","2026-06-03T14:42:20.726735Z","41r",99,29231,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyby4cinjcjg/full/1200,/0/default.jpg",99,"Paris_Archives_Nationales_JJ160_99.jpg","[{""x"":-0.005,""y"":3.195,""width"":87.77,""height"":94.71,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1370}]","","JJ160","2026-06-03T14:42:20.726735Z","JJ160"
29232,"1","2026-06-03T14:42:20.726735Z","41v",100,29232,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/viapii4j0oc3/full/1200,/0/default.jpg",100,"Paris_Archives_Nationales_JJ160_100.jpg","[{""x"":0.0,""y"":1.755,""width"":100.0,""height"":63.09,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1451},{""x"":-0.005,""y"":64.915,""width"":99.91,""height"":34.87,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1451}]","","JJ160","2026-06-03T14:42:20.726735Z","JJ160"
29233,"1","2026-06-03T14:42:20.726735Z","42r",101,29233,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb7j4ysps0n3/full/1200,/0/default.jpg",101,"Paris_Archives_Nationales_JJ160_101.jpg","[{""x"":-0.005,""y"":1.81,""width"":90.63,""height"":28.58,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1370},{""x"":-0.005,""y"":30.335,""width"":87.45,""height"":68.03,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1370}]","","JJ160","2026-06-03T14:42:20.726735Z","JJ160"
29234,"1","2026-06-03T14:42:20.726735Z","42v",102,29234,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyrggf0szgba/full/1200,/0/default.jpg",102,"Paris_Archives_Nationales_JJ160_102.jpg","[{""x"":0.24,""y"":1.75,""width"":99.76,""height"":33.6,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1451},{""x"":-0.005,""y"":35.49,""width"":99.93,""height"":64.14,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1451}]","","JJ160","2026-06-03T14:42:20.726735Z","JJ160"
29235,"1","2026-06-03T14:42:20.726735Z","43r",103,29235,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6ttadtypx9x/full/1200,/0/default.jpg",103,"Paris_Archives_Nationales_JJ160_103.jpg","[{""x"":0.005,""y"":60.19,""width"":85.13,""height"":37.2,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1370},{""x"":0.0,""y"":1.995,""width"":86.28,""height"":58.61,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1370}]","","JJ160","2026-06-03T14:42:20.726735Z","JJ160"
29236,"1","2026-06-03T14:42:20.726735Z","43v",104,29236,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgew93o9rr8j/full/1200,/0/default.jpg",104,"Paris_Archives_Nationales_JJ160_104.jpg","[{""x"":0.125,""y"":1.55,""width"":99.87,""height"":51.14,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1451},{""x"":0.0,""y"":52.645,""width"":99.9,""height"":47.09,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1451}]","","JJ160","2026-06-03T14:42:20.726735Z","JJ160"
29237,"1","2026-06-03T14:42:20.726735Z","44r",105,29237,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8oz8hyos8um/full/1200,/0/default.jpg",105,"Paris_Archives_Nationales_JJ160_105.jpg","[{""x"":0.0,""y"":3.02,""width"":87.98,""height"":95.42,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1370}]","","JJ160","2026-06-03T14:42:20.726735Z","JJ160"
29238,"1","2026-06-03T14:42:20.726735Z","44v",106,29238,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v25zw3ptdm9s/full/1200,/0/default.jpg",106,"Paris_Archives_Nationales_JJ160_106.jpg","[{""x"":0.22,""y"":1.245,""width"":99.78,""height"":33.25,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1451},{""x"":0.0,""y"":34.395,""width"":99.9,""height"":65.13,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1451}]","","JJ160","2026-06-03T14:42:20.726735Z","JJ160"
