zone_id	image_id	register	volume	folio_sort_key	folio_label	folio_norm	class_id	class_name	abs_x	abs_y	abs_w	abs_h	url_image_full	image_filename	image_width_px	image_height_px
117	72	JJ200	JJ200	72	35v	35v	2	AF	6	3	3992	1471	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2nc6dll9tef/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_72.jpg	3999	4251
118	72	JJ200	JJ200	72	35v	35v	0	AC	10	1459	3988	2770	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2nc6dll9tef/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_72.jpg	3999	4251
119	73	JJ200	JJ200	73	36r	36r	1	AI	0	3	4152	4248	https://iiif.irht.cnrs.fr/iiif/ark:/63955/viatx3qsqfhi/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_73.jpg	4152	4254
120	74	JJ200	JJ200	74	36v	36v	3	AM	3	1	4068	4242	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyby2xlcypem/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_74.jpg	4071	4245
121	75	JJ200	JJ200	75	37r	37r	2	AF	21	0	4132	571	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2lzo69iko1v/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_75.jpg	4155	4254
122	75	JJ200	JJ200	75	37r	37r	0	AC	433	540	3189	173	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2lzo69iko1v/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_75.jpg	4155	4254
123	75	JJ200	JJ200	75	37r	37r	1	AI	0	675	4155	3575	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2lzo69iko1v/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_75.jpg	4155	4254
124	76	JJ200	JJ200	76	37v	37v	2	AF	1	1	4078	2630	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhyy8rpo97nk/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_76.jpg	4080	4239
125	76	JJ200	JJ200	76	37v	37v	1	AI	0	2619	4080	1614	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhyy8rpo97nk/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_76.jpg	4080	4239
126	77	JJ200	JJ200	77	38r	38r	2	AF	10	2	4144	1992	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5phr1ggg3i2/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_77.jpg	4155	4254
127	77	JJ200	JJ200	77	38r	38r	1	AI	9	1978	4145	2270	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5phr1ggg3i2/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_77.jpg	4155	4254
128	78	JJ200	JJ200	78	38v	38v	2	AF	5	0	4104	1364	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v268cpt0qoio/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_78.jpg	4113	4272
129	78	JJ200	JJ200	78	38v	38v	1	AI	6	1363	4104	2898	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v268cpt0qoio/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_78.jpg	4113	4272
130	79	JJ200	JJ200	79	39r	39r	2	AF	6	1	4148	920	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnrgcfpk29ps/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_79.jpg	4155	4254
131	79	JJ200	JJ200	79	39r	39r	0	AC	13	925	4141	2015	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnrgcfpk29ps/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_79.jpg	4155	4254
132	79	JJ200	JJ200	79	39r	39r	1	AI	7	2934	4147	1310	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnrgcfpk29ps/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_79.jpg	4155	4254
133	80	JJ200	JJ200	80	39v	39v	3	AM	11	0	4113	4284	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrhu8xabgdem/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_80.jpg	4125	4293
134	81	JJ200	JJ200	81	40r	40r	2	AF	10	1	4093	2907	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlqcer22aqp1/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_81.jpg	4104	4251
135	81	JJ200	JJ200	81	40r	40r	1	AI	16	2910	4087	1330	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlqcer22aqp1/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_81.jpg	4104	4251
136	82	JJ200	JJ200	82	40v	40v	2	AF	10	0	4144	2478	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v62gwmj6cbyt/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_82.jpg	4155	4296
137	82	JJ200	JJ200	82	40v	40v	1	AI	15	2481	4138	1806	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v62gwmj6cbyt/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_82.jpg	4155	4296
138	83	JJ200	JJ200	83	41r	41r	2	AF	5	3	3992	693	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v56qgi6txtfo/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_83.jpg	4002	4284
139	83	JJ200	JJ200	83	41r	41r	1	AI	4	697	3997	3573	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v56qgi6txtfo/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_83.jpg	4002	4284
140	84	JJ200	JJ200	84	41v	41v	3	AM	57	3	4052	4325	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5uf7wqymr5o/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_84.jpg	4110	4329
141	85	JJ200	JJ200	85	42r	42r	2	AF	1	1	4002	1937	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v81bs8n36g9d/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_85.jpg	4005	4284
142	85	JJ200	JJ200	85	42r	42r	1	AI	0	1944	4003	2330	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v81bs8n36g9d/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_85.jpg	4005	4284
143	86	JJ200	JJ200	86	42v	42v	2	AF	18	2	4141	1112	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6qvdks7zhdt/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_86.jpg	4164	4290
144	86	JJ200	JJ200	86	42v	42v	0	AC	0	1110	4161	3162	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6qvdks7zhdt/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_86.jpg	4164	4290
145	87	JJ200	JJ200	87	43r	43r	0	AC	0	0	4002	2724	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwkqmjdep2mq/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_87.jpg	4002	4305
146	87	JJ200	JJ200	87	43r	43r	1	AI	2	2721	3999	1576	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwkqmjdep2mq/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_87.jpg	4002	4305
147	88	JJ200	JJ200	88	43v	43v	3	AM	9	1	4136	4245	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdez0i5hsioj/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_88.jpg	4146	4254
148	89	JJ200	JJ200	89	44r	44r	2	AF	8	1	3990	2543	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd13693nmxk7/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_89.jpg	4002	4302
149	89	JJ200	JJ200	89	44r	44r	1	AI	13	2559	3987	1729	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd13693nmxk7/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_89.jpg	4002	4302
150	90	JJ200	JJ200	90	44v	44v	2	AF	0	0	4154	4302	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vo7q2mg497io/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_90.jpg	4158	4302
151	91	JJ200	JJ200	91	45r	45r	0	AC	24	6	3929	2830	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6j7b0ztoi7q/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_91.jpg	3954	4305
152	91	JJ200	JJ200	91	45r	45r	1	AI	10	2833	3943	1411	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6j7b0ztoi7q/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_91.jpg	3954	4305
153	92	JJ200	JJ200	92	45v	45v	2	AF	5	1	4168	1632	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmezq1momtcu/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_92.jpg	4176	4275
154	92	JJ200	JJ200	92	45v	45v	0	AC	0	1637	4174	2615	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmezq1momtcu/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_92.jpg	4176	4275
155	93	JJ200	JJ200	93	46r	46r	0	AC	3	13	4043	3119	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkeg0jq71edl/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_93.jpg	4053	4305
156	93	JJ200	JJ200	93	46r	46r	0	AC	0	3099	4050	1178	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkeg0jq71edl/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_93.jpg	4053	4305
157	94	JJ200	JJ200	94	46v	46v	0	AC	1	2	4208	2392	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlollha4p1q3/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_94.jpg	4212	4317
158	94	JJ200	JJ200	94	46v	46v	1	AI	0	2397	4212	1815	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlollha4p1q3/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_94.jpg	4212	4317
159	95	JJ200	JJ200	95	47r	47r	2	AF	2	0	4042	761	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0h5n5rghm0w/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_95.jpg	4053	4305
160	95	JJ200	JJ200	95	47r	47r	0	AC	2	758	4048	3540	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0h5n5rghm0w/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_95.jpg	4053	4305
161	96	JJ200	JJ200	96	47v	47v	0	AC	0	6	4221	4278	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v31ft8h8l2ta/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_96.jpg	4224	4287
162	97	JJ200	JJ200	97	48r	48r	2	AF	100	0	4306	2159	https://iiif.irht.cnrs.fr/iiif/ark:/63955/voesyihz9k0q/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_97.jpg	4407	4137
163	97	JJ200	JJ200	97	48r	48r	1	AI	78	2158	4328	1978	https://iiif.irht.cnrs.fr/iiif/ark:/63955/voesyihz9k0q/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_97.jpg	4407	4137
164	98	JJ200	JJ200	98	48v	48v	2	AF	21	0	4174	1599	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpnvh4d45a86/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_98.jpg	4203	3855
165	98	JJ200	JJ200	98	48v	48v	1	AI	0	1605	4199	2245	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpnvh4d45a86/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_98.jpg	4203	3855
166	99	JJ200	JJ200	99	49r	49r	1	AI	33	0	4367	3846	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq1e790a3bzh/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_99.jpg	4401	3846
167	99	JJ200	JJ200	99	49r	49r	3	AM	41	0	4359	3846	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq1e790a3bzh/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_99.jpg	4401	3846
168	100	JJ200	JJ200	100	49v	49v	2	AF	10	3	4129	2357	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3x0lx96y0vm/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_100.jpg	4182	3882
169	100	JJ200	JJ200	100	49v	49v	1	AI	0	2341	4171	1539	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3x0lx96y0vm/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_100.jpg	4182	3882
170	101	JJ200	JJ200	101	50r	50r	2	AF	76	1	4190	2395	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwdqaiwkq2as/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_101.jpg	4269	3867
171	101	JJ200	JJ200	101	50r	50r	1	AI	121	2396	4146	1469	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwdqaiwkq2as/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_101.jpg	4269	3867
172	102	JJ200	JJ200	102	50v	50v	2	AF	15	4	4228	2747	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhi1it5tsnxq/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_102.jpg	4287	3921
173	102	JJ200	JJ200	102	50v	50v	1	AI	2	2743	4262	1175	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhi1it5tsnxq/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_102.jpg	4287	3921
174	103	JJ200	JJ200	103	51r	51r	2	AF	96	3	3986	3782	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnioxomxk9uy/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_103.jpg	4083	3786
175	104	JJ200	JJ200	104	51v	51v	0	AC	61	2	4187	3897	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v04gwo6yzygh/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_104.jpg	4299	3903
176	104	JJ200	JJ200	104	51v	51v	1	AI	58	11	4203	3890	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v04gwo6yzygh/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_104.jpg	4299	3903
177	105	JJ200	JJ200	105	52r	52r	2	AF	52	15	3979	813	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0yb6s3tptg8/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_105.jpg	4032	3780
178	105	JJ200	JJ200	105	52r	52r	1	AI	33	827	3998	2952	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0yb6s3tptg8/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_105.jpg	4032	3780
179	106	JJ200	JJ200	106	52v	52v	2	AF	42	34	4250	1123	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhex4cie6gea/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_106.jpg	4317	3882
180	106	JJ200	JJ200	106	52v	52v	0	AC	51	1152	4261	2729	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhex4cie6gea/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_106.jpg	4317	3882
181	107	JJ200	JJ200	107	53r	53r	2	AF	0	28	3930	2412	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxbz4ay3qg4o/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_107.jpg	3930	3792
182	107	JJ200	JJ200	107	53r	53r	1	AI	0	2438	3930	1351	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxbz4ay3qg4o/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_107.jpg	3930	3792
183	108	JJ200	JJ200	108	53v	53v	1	AI	62	3	4195	3827	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrahv36pkf7z/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_108.jpg	4260	3831
184	108	JJ200	JJ200	108	53v	53v	0	AC	41	5	4216	3825	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrahv36pkf7z/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_108.jpg	4260	3831
185	109	JJ200	JJ200	109	54r	54r	2	AF	20	2	3816	1213	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdcbvqhc5s9g/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_109.jpg	3837	3732
186	109	JJ200	JJ200	109	54r	54r	0	AC	19	1210	3817	2518	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdcbvqhc5s9g/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_109.jpg	3837	3732
187	110	JJ200	JJ200	110	54v	54v	0	AC	106	2	4190	3869	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vseqrhg8m5zw/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_110.jpg	4299	3891
188	110	JJ200	JJ200	110	54v	54v	2	AF	253	7	4045	3869	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vseqrhg8m5zw/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_110.jpg	4299	3891
189	111	JJ200	JJ200	111	55r	55r	2	AF	10	0	4285	635	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmv0tkl9rkm3/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_111.jpg	4296	3912
190	111	JJ200	JJ200	111	55r	55r	0	AC	10	639	4285	3260	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmv0tkl9rkm3/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_111.jpg	4296	3912
191	112	JJ200	JJ200	112	55v	55v	2	AF	86	1	4245	1160	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvhudtz63gyi/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_112.jpg	4335	3924
192	112	JJ200	JJ200	112	55v	55v	1	AI	2	1158	4332	2760	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvhudtz63gyi/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_112.jpg	4335	3924
193	113	JJ200	JJ200	113	56r	56r	2	AF	31	0	4120	1029	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6pznxmtxjgt/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_113.jpg	4365	3768
194	113	JJ200	JJ200	113	56r	56r	1	AI	62	1019	4302	2745	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6pznxmtxjgt/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_113.jpg	4365	3768
195	114	JJ200	JJ200	114	56v	56v	2	AF	57	0	4275	1768	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjad4j5o59kn/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_114.jpg	4335	3906
196	114	JJ200	JJ200	114	56v	56v	1	AI	0	1766	4335	2137	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjad4j5o59kn/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_114.jpg	4335	3906
197	114	JJ200	JJ200	114	56v	56v	0	AC	0	1770	4333	2132	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjad4j5o59kn/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_114.jpg	4335	3906
198	115	JJ200	JJ200	115	57r	57r	2	AF	32	2	4119	2275	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3xh33kj23qr/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_115.jpg	4152	3903
199	115	JJ200	JJ200	115	57r	57r	1	AI	20	2273	4130	1629	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3xh33kj23qr/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_115.jpg	4152	3903
200	116	JJ200	JJ200	116	57v	57v	2	AF	29	0	4297	1358	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3dpp7n8ngry/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_116.jpg	4329	3888
201	116	JJ200	JJ200	116	57v	57v	1	AI	0	1357	4329	2525	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3dpp7n8ngry/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_116.jpg	4329	3888
202	117	JJ200	JJ200	117	58r	58r	2	AF	105	140	3962	1724	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuwhzln95ac2/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_117.jpg	4068	3864
203	117	JJ200	JJ200	117	58r	58r	1	AI	84	1862	3982	1981	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuwhzln95ac2/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_117.jpg	4068	3864
204	118	JJ200	JJ200	118	58v	58v	2	AF	6	3	4182	1117	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsg6dz8gq0j4/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_118.jpg	4194	3654
205	118	JJ200	JJ200	118	58v	58v	1	AI	0	1118	4167	2535	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsg6dz8gq0j4/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_118.jpg	4194	3654
206	119	JJ200	JJ200	119	59r	59r	2	AF	9	2	4405	2364	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp8bdgzt8xo5/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_119.jpg	4416	3657
207	119	JJ200	JJ200	119	59r	59r	1	AI	32	2360	4383	1293	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp8bdgzt8xo5/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_119.jpg	4416	3657
208	120	JJ200	JJ200	120	59v	59v	2	AF	2	0	4399	2158	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfnq2xvd9x5q/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_120.jpg	4437	3678
209	120	JJ200	JJ200	120	59v	59v	0	AC	0	2159	4429	1513	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfnq2xvd9x5q/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_120.jpg	4437	3678
210	121	JJ200	JJ200	121	60r	60r	2	AF	26	0	4311	3678	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3iqbzgbik1q/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_121.jpg	4338	3678
211	122	JJ200	JJ200	122	60v	60v	2	AF	0	0	4259	3699	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwe7v8gtwl8k/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_122.jpg	4323	3705
212	123	JJ200	JJ200	123	61r	61r	0	AC	0	1	4073	3269	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbbh6or4uh7d/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_123.jpg	4074	4275
213	123	JJ200	JJ200	123	61r	61r	1	AI	2	3250	4070	1018	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbbh6or4uh7d/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_123.jpg	4074	4275
214	124	JJ200	JJ200	124	61v	61v	2	AF	7	0	3992	4212	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8jcovu9wl5b/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_124.jpg	4002	4212
215	125	JJ200	JJ200	125	62r	62r	1	AI	3	3	3998	4196	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vt1k9vgv316f/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_125.jpg	4002	4203
216	126	JJ200	JJ200	126	62v	62v	2	AF	4	6	4075	2015	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vid4ahzspc09/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_126.jpg	4080	4227
217	126	JJ200	JJ200	126	62v	62v	0	AC	0	2017	4080	1640	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vid4ahzspc09/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_126.jpg	4080	4227
218	126	JJ200	JJ200	126	62v	62v	0	AC	0	3648	4078	576	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vid4ahzspc09/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_126.jpg	4080	4227
219	127	JJ200	JJ200	127	63r	63r	0	AC	15	15	4118	2056	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpo4jx153dy5/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_127.jpg	4134	4290
220	127	JJ200	JJ200	127	63r	63r	1	AI	3	2073	4130	2196	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpo4jx153dy5/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_127.jpg	4134	4290
221	128	JJ200	JJ200	128	63v	63v	2	AF	10	0	4099	913	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx80e34f9jxn/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_128.jpg	4110	4242
222	128	JJ200	JJ200	128	63v	63v	1	AI	2	914	4107	3324	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx80e34f9jxn/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_128.jpg	4110	4242
223	129	JJ200	JJ200	129	64r	64r	2	AF	11	1	4085	1129	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vn84m0uz03oo/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_129.jpg	4101	4251
224	129	JJ200	JJ200	129	64r	64r	1	AI	11	1131	4088	3104	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vn84m0uz03oo/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_129.jpg	4101	4251
225	130	JJ200	JJ200	130	64v	64v	2	AF	8	4	4117	2970	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v88madqncvlk/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_130.jpg	4128	4251
226	130	JJ200	JJ200	130	64v	64v	1	AI	8	2981	4118	1266	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v88madqncvlk/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_130.jpg	4128	4251
227	131	JJ200	JJ200	131	65r	65r	2	AF	0	1	3954	1747	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvznzexick6k/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_131.jpg	3954	4254
228	131	JJ200	JJ200	131	65r	65r	1	AI	2	1748	3951	2500	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvznzexick6k/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_131.jpg	3954	4254
229	132	JJ200	JJ200	132	65v	65v	2	AF	0	3	3977	1171	https://iiif.irht.cnrs.fr/iiif/ark:/63955/votkjskmg9vp/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_132.jpg	3981	4212
230	132	JJ200	JJ200	132	65v	65v	0	AC	0	1177	3972	3032	https://iiif.irht.cnrs.fr/iiif/ark:/63955/votkjskmg9vp/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_132.jpg	3981	4212
231	133	JJ200	JJ200	133	66r	66r	1	AI	0	7	4001	4231	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vw62mtehfzdf/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_133.jpg	4002	4254
232	133	JJ200	JJ200	133	66r	66r	0	AC	7	19	3994	4227	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vw62mtehfzdf/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_133.jpg	4002	4254
233	134	JJ200	JJ200	134	66v	66v	2	AF	7	17	3910	4219	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmctkv642qtv/full/full/0/default.jpg	Paris_Archives_Nationales_JJ200_134.jpg	3918	4239
